Project_ID,Project_Name,House_Number,Street_Name,Borough,Community_Board,Council_District,Latitude_(Internal),Longitude_(Internal),Extended_Affordability_Status,Prevailing_Wage_Status,Extremely_Low_Income_Units,Very_Low_Income,All_Counted_Units,Total_Units
60850,Newport Gardens HDFC,530,OSBORN STREET,Brooklyn,316,42,40.65891576,-73.90654228,Extended Affordability,Non Prevailing Wage,0,0,24,24
60850,Newport Gardens HDFC,841,ROCKAWAY AVENUE,Brooklyn,316,42,40.65877378,-73.90746155,Extended Affordability,Non Prevailing Wage,0,0,12,12
60850,Newport Gardens HDFC,520,OSBORN STREET,Brooklyn,316,42,40.65891576,-73.90654228,Extended Affordability,Non Prevailing Wage,0,0,12,12
60850,Newport Gardens HDFC,206,NEWPORT STREET,Brooklyn,316,42,40.65877378,-73.90746155,Extended Affordability,Non Prevailing Wage,0,0,12,12
60850,Newport Gardens HDFC,169,LOTT AVENUE,Brooklyn,316,42,40.65877378,-73.90746155,Extended Affordability,Non Prevailing Wage,0,0,12,12
60850,Newport Gardens HDFC,173,THATFORD AVENUE,Brooklyn,316,42,40.65877378,-73.90746155,Extended Affordability,Non Prevailing Wage,0,0,12,12
60850,Newport Gardens HDFC,179,THATFORD AVENUE,Brooklyn,316,42,40.65877378,-73.90746155,Extended Affordability,Non Prevailing Wage,0,0,12,12
60850,Newport Gardens HDFC,861,ROCKAWAY AVENUE,Brooklyn,316,42,40.65877378,-73.90746155,Extended Affordability,Non Prevailing Wage,0,0,12,12
60850,Newport Gardens HDFC,851,ROCKAWAY AVENUE,Brooklyn,316,42,40.65877378,-73.90746155,Extended Affordability,Non Prevailing Wage,0,0,12,12
60850,Newport Gardens HDFC,210,THATFORD AVENUE,Brooklyn,316,42,40.65877378,-73.90746155,Extended Affordability,Non Prevailing Wage,0,0,12,12
60850,Newport Gardens HDFC,216,THATFORD AVENUE,Brooklyn,316,42,40.65877378,-73.90746155,Extended Affordability,Non Prevailing Wage,0,0,12,12
60850,Newport Gardens HDFC,510,OSBORN STREET,Brooklyn,316,42,40.65891576,-73.90654228,Extended Affordability,Non Prevailing Wage,0,0,12,12
61418,Surf 21 Harborview (20160249),2920,WEST 21 STREET,Brooklyn,313,47,40.57529186,-73.98829732,Not Extended Affordability,Non Prevailing Wage,0,0,224,224
61435,South Brooklyn Renewal Permanent Affordability,143,COLUMBIA STREET,Brooklyn,306,39,40.68693122,-74.00147114,Extended Affordability,Non Prevailing Wage,0,0,7,7
61435,South Brooklyn Renewal Permanent Affordability,149,COLUMBIA STREET,Brooklyn,306,39,40.68673908,-74.00160455,Extended Affordability,Non Prevailing Wage,0,0,8,8
61435,South Brooklyn Renewal Permanent Affordability,151,COLUMBIA STREET,Brooklyn,306,39,40.68667321,-74.00159734,Extended Affordability,Non Prevailing Wage,0,0,4,4
61435,South Brooklyn Renewal Permanent Affordability,159,COLUMBIA STREET,Brooklyn,306,39,40.68647833,-74.00169108,Extended Affordability,Non Prevailing Wage,0,0,4,4
61435,South Brooklyn Renewal Permanent Affordability,165,COLUMBIA STREET,Brooklyn,306,39,40.6862807,-74.00178483,Extended Affordability,Non Prevailing Wage,0,0,3,3
61435,South Brooklyn Renewal Permanent Affordability,201,COLUMBIA STREET,Brooklyn,306,39,40.68518553,-74.00232204,Extended Affordability,Non Prevailing Wage,0,0,2,2
61622,CONFIDENTIAL,----,----,Brooklyn,316,42,,,Not Extended Affordability,Non Prevailing Wage,0,2,2,2
50132,TMN906 - NMIC,273,WADSWORTH AVENUE,Manhattan,112,10,40.853311,-73.93205688,Not Extended Affordability,Non Prevailing Wage,0,0,21,21
51378,Stammtisch - Troutman,314,TROUTMAN STREET,Brooklyn,304,34,40.70420147,-73.92483679,Not Extended Affordability,Non Prevailing Wage,0,0,6,6
58638,491 Gerard Avenue,110,EAST 149 STREET,Bronx,201,8,40.81846567,-73.93002589,Not Extended Affordability,Non Prevailing Wage,23,0,153,153
51581,590 Five Corp.,587,EAST 167 STREET,Bronx,203,16,40.82878108,-73.90433075,Not Extended Affordability,Non Prevailing Wage,3,7,79,79
58480,Story Avenue East,1520,STORY AVENUE,Bronx,209,17,40.82046347,-73.87709359,Not Extended Affordability,Non Prevailing Wage,0,0,212,212
60470,Omni - Plaza,210,LOTT AVENUE,Brooklyn,316,42,40.65761592,-73.9046447,Extended Affordability,Non Prevailing Wage,135,14,385,385
61121,CONFIDENTIAL,----,----,Bronx,209,18,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,72
61375,Sons of Italy Apartments,2629,CROPSEY AVENUE,Brooklyn,313,43,40.58983676,-73.99042986,Not Extended Affordability,Non Prevailing Wage,0,0,106,106
61419,Target V (HDC),1971,GRAND AVENUE,Bronx,205,14,40.8522098,-73.9110421,Extended Affordability,Non Prevailing Wage,0,0,39,39
61419,Target V (HDC),1975,GRAND AVENUE,Bronx,205,14,40.85251989,-73.91095854,Extended Affordability,Non Prevailing Wage,0,0,43,43
61420,Grace Towers (HDC),2060,PITKIN AVENUE,Brooklyn,305,42,40.6711651,-73.89621872,Extended Affordability,Non Prevailing Wage,0,0,84,84
61420,Grace Towers (HDC),373,BELMONT AVENUE,Brooklyn,305,42,40.6711651,-73.89621872,Extended Affordability,Non Prevailing Wage,0,0,84,84
61452,CONFIDENTIAL,----,----,Bronx,210,18,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,2
61465,CONFIDENTIAL,----,----,Staten Island,503,51,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,2
52115,125 Borinquen Place,125,GRAND ST EXTENSION,Brooklyn,301,34,40.71094716,-73.95445024,Not Extended Affordability,Non Prevailing Wage,0,0,25,125
52737,FAC Renaissance HDFC,148,4 AVENUE,Brooklyn,306,33,40.67997452,-73.98169915,Not Extended Affordability,Non Prevailing Wage,0,3,7,7
52737,FAC Renaissance HDFC,141,5 AVENUE,Brooklyn,306,39,40.6781625,-73.97898127,Not Extended Affordability,Non Prevailing Wage,0,4,6,6
52737,FAC Renaissance HDFC,147,5 AVENUE,Brooklyn,306,39,40.67800881,-73.97906784,Not Extended Affordability,Non Prevailing Wage,0,6,6,6
52737,FAC Renaissance HDFC,172,5 AVENUE,Brooklyn,306,39,40.67759451,-73.97999092,Not Extended Affordability,Non Prevailing Wage,0,5,6,6
52737,FAC Renaissance HDFC,254,6 STREET,Brooklyn,306,39,40.67219389,-73.98781527,Not Extended Affordability,Non Prevailing Wage,0,4,8,8
52737,FAC Renaissance HDFC,439,13 STREET,Brooklyn,306,39,40.66378856,-73.98160987,Not Extended Affordability,Non Prevailing Wage,0,4,8,8
52737,FAC Renaissance HDFC,254,BERGEN STREET,Brooklyn,302,33,40.68402892,-73.98418589,Not Extended Affordability,Non Prevailing Wage,0,2,7,7
52737,FAC Renaissance HDFC,258,BERGEN STREET,Brooklyn,302,33,40.68393829,-73.98387223,Not Extended Affordability,Non Prevailing Wage,0,3,7,7
52737,FAC Renaissance HDFC,205,BOND STREET,Brooklyn,306,33,40.68313449,-73.98714264,Not Extended Affordability,Non Prevailing Wage,0,1,5,5
52737,FAC Renaissance HDFC,190,BUTLER STREET,Brooklyn,306,33,40.68209151,-73.98744571,Not Extended Affordability,Non Prevailing Wage,0,3,4,4
52737,FAC Renaissance HDFC,690,SACKETT STREET,Brooklyn,306,39,40.67750149,-73.98181159,Not Extended Affordability,Non Prevailing Wage,0,3,4,4
52737,FAC Renaissance HDFC,421,SMITH STREET,Brooklyn,306,39,40.67754404,-73.99613879,Not Extended Affordability,Non Prevailing Wage,0,6,8,8
52737,FAC Renaissance HDFC,77,GARFIELD PLACE,Brooklyn,306,39,40.67470726,-73.98145905,Not Extended Affordability,Non Prevailing Wage,0,6,6,6
58792,Kings Bay Housing Co. Inc. II,2520,BATCHELDER STREET,Brooklyn,315,48,40.59070422,-73.93791932,Not Extended Affordability,Non Prevailing Wage,135,0,135,135
58792,Kings Bay Housing Co. Inc. II,2965,AVENUE Z,Brooklyn,315,48,40.59070422,-73.93791932,Not Extended Affordability,Non Prevailing Wage,135,0,135,135
58792,Kings Bay Housing Co. Inc. II,2540,BATCHELDER STREET,Brooklyn,315,48,40.59070422,-73.93791932,Not Extended Affordability,Non Prevailing Wage,135,0,135,135
58792,Kings Bay Housing Co. Inc. II,2560,BATCHELDER STREET,Brooklyn,315,48,40.59070422,-73.93791932,Not Extended Affordability,Non Prevailing Wage,135,0,135,135
61444,CONFIDENTIAL,----,----,Queens,412,27,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
47868,211 West 147 Street,211,WEST 147 STREET,Manhattan,110,9,40.8235595,-73.93904257,Not Extended Affordability,Non Prevailing Wage,0,0,12,12
61446,CONFIDENTIAL,----,----,Bronx,209,17,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,2
52734,Tremont Anthony,1911,ANTHONY AVENUE,Bronx,205,15,40.84896762,-73.90336917,Extended Affordability,Non Prevailing Wage,0,5,17,17
52734,Tremont Anthony,263,EAST TREMONT AVENUE,Bronx,205,15,40.8490007,-73.90353901,Extended Affordability,Non Prevailing Wage,0,4,15,15
58799,Halletts Point One (HLP1),26-01,1 STREET,Queens,401,22,40.77648806,-73.9351826,Not Extended Affordability,Non Prevailing Wage,0,0,81,405
47888,46-48 East 129 Street,46,EAST 129 STREET,Manhattan,111,9,40.80791431,-73.93851505,Not Extended Affordability,Non Prevailing Wage,0,0,10,10
61461,CONFIDENTIAL,----,----,Bronx,209,18,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,2
62256,CONFIDENTIAL,----,----,Manhattan,110,9,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
61463,CONFIDENTIAL,----,----,Staten Island,501,49,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,2
61235,CONFIDENTIAL,----,----,Queens,408,24,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,2
48751,1109 Madison Street,1113,MADISON STREET,Brooklyn,304,34,40.69202536,-73.91641603,Not Extended Affordability,Non Prevailing Wage,0,0,18,18
58789,French Apartments,324,WEST 30 STREET,Manhattan,104,3,40.74997008,-73.99686725,Extended Affordability,Non Prevailing Wage,136,15,174,174
60783,Bruckner Houses,576,TIMPSON PLACE,Bronx,202,8,40.81172058,-73.90188071,Extended Affordability,Non Prevailing Wage,0,50,50,50
60783,Bruckner Houses,588,TIMPSON PLACE,Bronx,202,8,40.81183278,-73.90147955,Extended Affordability,Non Prevailing Wage,0,50,50,50
60783,Bruckner Houses,600,TIMPSON PLACE,Bronx,202,8,40.81194497,-73.9010784,Extended Affordability,Non Prevailing Wage,0,50,50,50
61029,CARIBE GDNS,161,BOERUM STREET,Brooklyn,301,34,40.70638248,-73.94194859,Extended Affordability,Non Prevailing Wage,0,6,6,6
61029,CARIBE GDNS,144,HUMBOLDT STREET,Brooklyn,301,34,40.70644507,-73.94088814,Extended Affordability,Non Prevailing Wage,0,36,36,36
61029,CARIBE GDNS,189,BOERUM STREET,Brooklyn,301,34,40.70644507,-73.94088814,Extended Affordability,Non Prevailing Wage,0,6,7,7
61029,CARIBE GDNS,193,BOERUM STREET,Brooklyn,301,34,40.70644507,-73.94088814,Extended Affordability,Non Prevailing Wage,0,36,36,36
61029,CARIBE GDNS,139,HUMBOLDT STREET,Brooklyn,301,34,40.70638248,-73.94194859,Extended Affordability,Non Prevailing Wage,0,24,24,24
61029,CARIBE GDNS,190,JOHNSON AVENUE,Brooklyn,301,34,40.70638248,-73.94194859,Extended Affordability,Non Prevailing Wage,0,12,12,12
61245,CONFIDENTIAL,----,----,Staten Island,501,49,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,2
53334,19 India Street (145 West Street),155,WEST STREET,Brooklyn,301,33,40.73216897,-73.96005369,Not Extended Affordability,Non Prevailing Wage,0,28,140,140
57668,WSFSSH. 275 East138th St. Tres Puentes,271,EAST 138 STREET,Bronx,201,8,40.81104452,-73.92653682,Not Extended Affordability,Prevailing Wage,175,0,175,175
53451,504 MYRTLE AVENUE,504,MYRTLE AVENUE,Brooklyn,302,35,40.69330185,-73.96449083,Not Extended Affordability,Non Prevailing Wage,0,0,29,143
60999,CONFIDENTIAL,----,----,Bronx,210,13,,,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
58470,945-947 East 94th Street,945,EAST 94 STREET,Brooklyn,318,46,40.64635084,-73.90740671,Extended Affordability,Non Prevailing Wage,0,1,41,41
61232,CONFIDENTIAL,----,----,Staten Island,502,51,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,29
60995,CONFIDENTIAL,----,----,Queens,412,28,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
61240,CONFIDENTIAL,----,----,Brooklyn,315,47,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,156
61263,CONFIDENTIAL,----,----,Staten Island,501,49,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,2
61261,CONFIDENTIAL,----,----,Bronx,212,12,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,2
61243,CONFIDENTIAL,----,----,Brooklyn,318,46,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,4
61255,CONFIDENTIAL,----,----,Bronx,208,11,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,37
60912,CONFIDENTIAL,----,----,Staten Island,502,50,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
61037,CONFIDENTIAL,----,----,Queens,403,21,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
57864,1519-1535 Bedford Avenue,1535,BEDFORD AVENUE,Brooklyn,308,35,40.67046743,-73.95481674,Not Extended Affordability,Non Prevailing Wage,0,0,35,175
60994,CONFIDENTIAL,----,----,Brooklyn,305,42,,,Not Extended Affordability,Non Prevailing Wage,0,0,3,3
51100,Webster Green,3100,WEBSTER AVENUE,Bronx,207,11,40.87071889,-73.87691031,Not Extended Affordability,Non Prevailing Wage,0,35,81,82
60919,CONFIDENTIAL,----,----,Bronx,212,12,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
60917,CONFIDENTIAL,----,----,Bronx,209,18,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,137
60914,CONFIDENTIAL,----,----,Queens,414,31,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
60897,CONFIDENTIAL,----,----,Queens,412,27,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
60899,CONFIDENTIAL,----,----,Queens,407,20,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,99
60888,CONFIDENTIAL,----,----,Queens,413,31,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
60993,CONFIDENTIAL,----,----,Bronx,204,16,,,Not Extended Affordability,Non Prevailing Wage,0,2,2,2
44357,Acacia Gardens,401,EAST 120 STREET,Manhattan,111,8,40.7987273,-73.93286745,Not Extended Affordability,Non Prevailing Wage,54,0,179,179
54807,166 East 100th Street,166,EAST 100 STREET,Manhattan,111,5,40.7878469,-73.94826941,Not Extended Affordability,Non Prevailing Wage,0,0,11,11
50384,Mascot Flats HDFC,742,EAST 6 STREET,Manhattan,103,2,40.72262475,-73.97778754,Extended Affordability,Non Prevailing Wage,0,0,19,19
60878,CONFIDENTIAL,----,----,Bronx,209,18,,,Not Extended Affordability,Non Prevailing Wage,0,1,1,97
60732,CONFIDENTIAL,----,----,Bronx,211,12,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
60734,CONFIDENTIAL,----,----,Queens,413,27,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
60727,CONFIDENTIAL,----,----,Bronx,212,12,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
60730,CONFIDENTIAL,----,----,Brooklyn,314,48,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,20
60674,CONFIDENTIAL,----,----,Queens,412,28,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
60724,CONFIDENTIAL,----,----,Brooklyn,318,46,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,2
60762,Elbee Gardens,1950,CLOVE ROAD,Staten Island,502,50,40.60489174,-74.08785048,Not Extended Affordability,Non Prevailing Wage,0,0,178,178
60775,CONFIDENTIAL,----,----,Brooklyn,305,42,,,Not Extended Affordability,Non Prevailing Wage,0,0,3,3
58908,Monsignor Alexius Jarka Hall,268,BEDFORD AVENUE,Brooklyn,301,34,40.71519294,-73.96093322,Not Extended Affordability,Non Prevailing Wage,55,4,63,63
52893,Prospect Plaza - Site 3,1824,PARK PLACE,Brooklyn,316,41,40.67114941,-73.91752727,Not Extended Affordability,Non Prevailing Wage,27,19,135,135
60789,CONFIDENTIAL,----,----,Manhattan,109,9,,,Not Extended Affordability,Non Prevailing Wage,2,0,2,2
60653,CONFIDENTIAL,----,----,Queens,403,21,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,50
60520,CONFIDENTIAL,----,----,Brooklyn,303,36,,,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
60613,CONFIDENTIAL,----,----,Bronx,211,13,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,2
60548,CONFIDENTIAL,----,----,Bronx,205,14,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
60607,CONFIDENTIAL,----,----,Staten Island,502,50,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,2
60610,CONFIDENTIAL,----,----,Queens,409,28,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
60603,CONFIDENTIAL,----,----,Staten Island,502,50,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,2
58863,Bronx Shepherds,1760,ANTHONY AVENUE,Bronx,205,15,40.84564124,-73.90360532,Not Extended Affordability,Non Prevailing Wage,0,2,9,9
58863,Bronx Shepherds,796,EAST 163 STREET,Bronx,203,17,40.82226353,-73.90243964,Not Extended Affordability,Non Prevailing Wage,0,5,16,16
58863,Bronx Shepherds,1590,EAST 172 STREET,Bronx,209,18,40.83136463,-73.87629292,Not Extended Affordability,Non Prevailing Wage,0,19,43,43
58863,Bronx Shepherds,344,EAST 176 STREET,Bronx,205,15,40.84761061,-73.90202656,Not Extended Affordability,Non Prevailing Wage,0,0,8,8
58863,Bronx Shepherds,1180,FOREST AVENUE,Bronx,203,17,40.82915468,-73.90145391,Not Extended Affordability,Non Prevailing Wage,0,5,32,32
58863,Bronx Shepherds,2017,GRAND AVENUE,Bronx,205,14,40.85360888,-73.91010761,Not Extended Affordability,Non Prevailing Wage,0,1,4,4
58863,Bronx Shepherds,942,LEGGETT AVENUE,Bronx,202,17,40.81568302,-73.90078021,Not Extended Affordability,Non Prevailing Wage,0,0,8,8
58863,Bronx Shepherds,1866,LORING PLACE SOUTH,Bronx,205,14,40.85339836,-73.91481433,Not Extended Affordability,Non Prevailing Wage,0,0,6,6
58863,Bronx Shepherds,1868,LORING PLACE SOUTH,Bronx,205,14,40.85346419,-73.91475641,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
58863,Bronx Shepherds,1679,POPHAM AVENUE,Bronx,205,16,40.84979051,-73.92066733,Not Extended Affordability,Non Prevailing Wage,0,0,6,6
58863,Bronx Shepherds,1380,PROSPECT AVENUE,Bronx,203,16,40.83103044,-73.89647165,Not Extended Affordability,Non Prevailing Wage,0,4,15,15
58863,Bronx Shepherds,1382,PROSPECT AVENUE,Bronx,203,16,40.83115122,-73.8964823,Not Extended Affordability,Non Prevailing Wage,0,0,15,15
58863,Bronx Shepherds,1384,PROSPECT AVENUE,Bronx,203,16,40.831261,-73.89646767,Not Extended Affordability,Non Prevailing Wage,0,5,16,16
58863,Bronx Shepherds,970,TINTON AVENUE,Bronx,203,17,40.82328188,-73.9025068,Not Extended Affordability,Non Prevailing Wage,0,10,27,27
58863,Bronx Shepherds,1764,TOPPING AVENUE,Bronx,205,15,40.84586503,-73.90538688,Not Extended Affordability,Non Prevailing Wage,0,0,3,3
58863,Bronx Shepherds,925,UNION AVENUE,Bronx,203,17,40.82222497,-73.9022735,Not Extended Affordability,Non Prevailing Wage,0,0,22,22
58863,Bronx Shepherds,981,UNION AVENUE,Bronx,203,17,40.8231717,-73.90204448,Not Extended Affordability,Non Prevailing Wage,0,5,25,25
58863,Bronx Shepherds,445,EAST 171 STREET,Bronx,203,16,40.83813479,-73.9040065,Not Extended Affordability,Non Prevailing Wage,0,32,46,46
58863,Bronx Shepherds,1360,CLINTON AVENUE,Bronx,203,16,40.8327814,-73.89937791,Not Extended Affordability,Non Prevailing Wage,0,0,30,30
60601,CONFIDENTIAL,----,----,Staten Island,502,51,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
60757,CONFIDENTIAL,----,----,Brooklyn,303,41,,,Not Extended Affordability,Non Prevailing Wage,0,0,2,2
60443,CONFIDENTIAL,----,----,Brooklyn,305,42,,,Not Extended Affordability,Non Prevailing Wage,0,0,3,3
58870,El Caribe Apartments,161,ALLEN STREET,Manhattan,103,1,40.72114427,-73.98981936,Not Extended Affordability,Non Prevailing Wage,0,0,13,13
58870,El Caribe Apartments,305,EAST HOUSTON STREET,Manhattan,103,2,40.72112434,-73.9836143,Not Extended Affordability,Non Prevailing Wage,0,1,4,4
58870,El Caribe Apartments,325,EAST HOUSTON STREET,Manhattan,103,2,40.72082778,-73.9827702,Not Extended Affordability,Non Prevailing Wage,0,5,17,17
58870,El Caribe Apartments,147,RIVINGTON STREET,Manhattan,103,1,40.71917586,-73.98586946,Not Extended Affordability,Non Prevailing Wage,0,2,7,7
58870,El Caribe Apartments,156,STANTON STREET,Manhattan,103,2,40.72057009,-73.98504303,Not Extended Affordability,Non Prevailing Wage,0,2,8,8
60287,CONFIDENTIAL,----,----,Staten Island,503,51,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
60291,CONFIDENTIAL,----,----,Staten Island,501,49,,,Not Extended Affordability,Non Prevailing Wage,0,1,1,2
60294,CONFIDENTIAL,----,----,Staten Island,501,49,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
60761,Marseilles Apartments,2689,BROADWAY,Manhattan,107,6,40.79909129,-73.9691081,Extended Affordability,Non Prevailing Wage,0,134,135,135
60336,CONFIDENTIAL,----,----,Brooklyn,305,37,,,Not Extended Affordability,Non Prevailing Wage,0,2,2,2
60298,CONFIDENTIAL,----,----,Staten Island,502,50,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,2
60300,CONFIDENTIAL,----,----,Brooklyn,318,45,,,Not Extended Affordability,Non Prevailing Wage,0,0,1,1
48908,TBK905 - Bridge Street,342,14 STREET,Brooklyn,306,39,40.66440397,-73.98569363,Not Extended Affordability,Non Prevailing Wage,2,0,8,8
48908,TBK905 - Bridge Street,633,HANCOCK STREET,Brooklyn,303,36,40.68506546,-73.93002525,Not Extended Affordability,Non Prevailing Wage,0,0,6,6
48908,TBK905 - Bridge Street,248,MADISON STREET,Brooklyn,303,36,40.68468561,-73.9488362,Not Extended Affordability,Non Prevailing Wage,1,6,8,8
